,title,state,count,salary,applies,views,ratio_count_appl,ratio_views_appl,sum_count,avg_salary,avg_applies,avg_views,avg_ratio_count_appl,avg_ratio_views_appl
53,Account Executive,NY,2,10312.0,39.5,146.0,0.05063291139240506,3.6962025316455698,15,9745.791666666666,18.229166666666668,88.84375,0.14701040670346713,5.821781005406049
54,Account Executive,TX,1,13958.0,29.0,121.0,0.034482758620689655,4.172413793103448,15,9745.791666666666,18.229166666666668,88.84375,0.14701040670346713,5.821781005406049
55,Account Executive,,4,6119.5,27.0,123.25,0.14814814814814814,4.564814814814815,15,9745.791666666666,18.229166666666668,88.84375,0.14701040670346713,5.821781005406049
56,Senior Compensation Analyst,NC,1,9729.0,3.0,19.0,0.3333333333333333,6.333333333333333,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
57,Senior Compensation Analyst,MO,1,9729.0,2.0,14.0,0.5,7.0,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
58,Senior Compensation Analyst,WA,1,9729.0,6.0,28.0,0.16666666666666666,4.666666666666667,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
59,Senior Compensation Analyst,GA,1,9729.0,4.0,26.0,0.25,6.5,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
60,Senior Compensation Analyst,CA,1,9729.0,5.0,20.0,0.2,4.0,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
61,Senior Compensation Analyst,IL,1,9729.0,5.0,30.0,0.2,6.0,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
62,Senior Compensation Analyst,OH,1,9729.0,1.0,13.0,1.0,13.0,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
63,Senior Compensation Analyst,FL,3,9729.0,2.6666666666666665,24.0,1.125,9.0,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
64,Senior Compensation Analyst,PA,1,9729.0,2.0,26.0,0.5,13.0,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
65,Senior Compensation Analyst,TX,3,9729.0,5.0,25.333333333333332,0.6,5.066666666666666,14,9729.0,3.5666666666666664,22.53333333333333,0.4875,7.456666666666666
66,Administrative Assistant,HI,1,2560.0,1.0,22.0,1.0,22.0,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
67,Administrative Assistant,TN,2,3971.5,9.5,64.5,0.21052631578947367,6.7894736842105265,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
68,Administrative Assistant,MA,2,3840.0,9.5,39.0,0.21052631578947367,4.105263157894737,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
69,Administrative Assistant,NY,1,6240.0,87.0,259.0,0.011494252873563218,2.9770114942528734,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
70,Administrative Assistant,CO,2,3200.0,1.5,13.0,1.3333333333333333,8.666666666666666,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
71,Administrative Assistant,CA,4,4197.75,15.75,46.5,0.25396825396825395,2.9523809523809526,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
72,Administrative Assistant,MD,1,5000.0,64.0,249.0,0.015625,3.890625,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
73,Administrative Assistant,FL,1,2880.0,2.0,16.0,0.5,8.0,14,3986.15625,23.78125,88.625,0.44193418396926226,7.42267761942572
74,Executive Assistant,DC,3,7199.333333333333,32.666666666666664,86.0,0.09183673469387756,2.63265306122449,14,6749.436507936508,25.825396825396826,87.26190476190476,0.18849603771635967,4.425306935996071
75,Executive Assistant,CA,7,9633.285714285714,20.285714285714285,70.57142857142857,0.3450704225352113,3.47887323943662,14,6749.436507936508,25.825396825396826,87.26190476190476,0.18849603771635967,4.425306935996071
76,Executive Assistant,SC,1,7916.0,18.0,84.0,0.05555555555555555,4.666666666666667,14,6749.436507936508,25.825396825396826,87.26190476190476,0.18849603771635967,4.425306935996071
77,Executive Assistant,TX,1,6666.0,74.0,233.0,0.013513513513513514,3.1486486486486487,14,6749.436507936508,25.825396825396826,87.26190476190476,0.18849603771635967,4.425306935996071
78,Executive Assistant,KY,1,4320.0,8.0,33.0,0.125,4.125,14,6749.436507936508,25.825396825396826,87.26190476190476,0.18849603771635967,4.425306935996071
79,Executive Assistant,MD,1,4762.0,2.0,17.0,0.5,8.5,14,6749.436507936508,25.825396825396826,87.26190476190476,0.18849603771635967,4.425306935996071
80,Controller,CA,2,16145.5,21.5,76.0,0.09302325581395349,3.5348837209302326,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
81,Controller,NY,1,15000.0,6.0,36.0,0.16666666666666666,6.0,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
82,Controller,NC,1,10416.0,10.0,43.0,0.1,4.3,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
83,Controller,MD,1,11250.0,3.0,22.0,0.3333333333333333,7.333333333333333,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
84,Controller,TX,2,8437.5,29.0,311.5,0.06896551724137931,10.741379310344827,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
85,Controller,IL,1,13125.0,8.0,90.0,0.125,11.25,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
86,Controller,PA,1,10000.0,1.0,3.0,1.0,3.0,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
87,Controller,FL,1,10833.0,22.0,176.0,0.045454545454545456,8.0,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
88,Controller,,3,10833.0,41.333333333333336,233.0,0.07258064516129031,5.637096774193548,13,11782.222222222223,15.75925925925926,110.05555555555556,0.22278044040790757,6.644077015422438
89,Project Manager,CO,1,8541.0,2.0,16.0,0.5,8.0,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
90,Project Manager,FL,1,8541.0,5.0,12.0,0.2,2.4,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
91,Project Manager,CA,1,9600.0,75.0,275.0,0.013333333333333334,3.6666666666666665,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
92,Project Manager,NJ,2,10888.0,26.5,95.5,0.07547169811320754,3.6037735849056602,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
93,Project Manager,OH,1,12800.0,27.0,126.0,0.037037037037037035,4.666666666666667,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
94,Project Manager,TX,1,7520.0,20.0,70.0,0.05,3.5,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
95,Project Manager,,2,7395.5,154.0,378.0,0.012987012987012988,2.4545454545454546,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
96,Project Manager,ID,1,11284.0,4.0,53.0,0.25,13.25,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
97,Project Manager,NY,2,8407.0,2.5,23.5,0.8,9.4,12,9441.833333333334,35.111111111111114,116.55555555555556,0.2154254534967323,5.66018359697605
98,Search Engine Analyst,TX,1,2240.0,3.0,12.0,0.3333333333333333,4.0,11,2240.0,1.8571428571428572,9.0,1.1904761904761902,4.857142857142857
99,Search Engine Analyst,NJ,5,2240.0,1.0,5.0,5.0,5.0,11,2240.0,1.8571428571428572,9.0,1.1904761904761902,4.857142857142857
100,Search Engine Analyst,SD,1,2240.0,2.0,4.0,0.5,2.0,11,2240.0,1.8571428571428572,9.0,1.1904761904761902,4.857142857142857
101,Search Engine Analyst,MA,1,2240.0,2.0,12.0,0.5,6.0,11,2240.0,1.8571428571428572,9.0,1.1904761904761902,4.857142857142857
102,Search Engine Analyst,PA,1,2240.0,2.0,21.0,0.5,10.5,11,2240.0,1.8571428571428572,9.0,1.1904761904761902,4.857142857142857
103,Search Engine Analyst,VA,1,2240.0,2.0,5.0,0.5,2.5,11,2240.0,1.8571428571428572,9.0,1.1904761904761902,4.857142857142857
104,Search Engine Analyst,AR,1,2240.0,1.0,4.0,1.0,4.0,11,2240.0,1.8571428571428572,9.0,1.1904761904761902,4.857142857142857
105,Operations Manager,TN,1,6041.0,9.0,82.0,0.1111111111111111,9.11111111111111,10,6212.547619047619,10.19047619047619,71.23809523809524,0.25601779173207745,6.929879644165359
106,Operations Manager,,1,8606.0,7.0,101.0,0.14285714285714285,14.428571428571429,10,6212.547619047619,10.19047619047619,71.23809523809524,0.25601779173207745,6.929879644165359
107,Operations Manager,TX,1,5416.0,14.0,81.0,0.07142857142857142,5.785714285714286,10,6212.547619047619,10.19047619047619,71.23809523809524,0.25601779173207745,6.929879644165359
108,Operations Manager,CA,3,9209.333333333334,17.333333333333332,94.66666666666667,0.1730769230769231,5.461538461538463,10,6212.547619047619,10.19047619047619,71.23809523809524,0.25601779173207745,6.929879644165359
109,Operations Manager,CO,1,5000.0,14.0,91.0,0.07142857142857142,6.5,10,6212.547619047619,10.19047619047619,71.23809523809524,0.25601779173207745,6.929879644165359
110,Operations Manager,NY,1,4320.0,1.0,2.0,1.0,2.0,10,6212.547619047619,10.19047619047619,71.23809523809524,0.25601779173207745,6.929879644165359
111,Operations Manager,GA,2,4895.5,9.0,47.0,0.2222222222222222,5.222222222222222,10,6212.547619047619,10.19047619047619,71.23809523809524,0.25601779173207745,6.929879644165359
112,Customer Service Representative,MA,1,3840.0,5.0,35.0,0.2,7.0,10,2884.8095238095234,85.52380952380953,251.8095238095238,0.24132341079608577,6.932564488882802
113,Customer Service Representative,WI,1,4166.0,2.0,9.0,0.5,4.5,10,2884.8095238095234,85.52380952380953,251.8095238095238,0.24132341079608577,6.932564488882802
114,Customer Service Representative,PA,1,3200.0,3.0,28.0,0.3333333333333333,9.333333333333334,10,2884.8095238095234,85.52380952380953,251.8095238095238,0.24132341079608577,6.932564488882802
115,Customer Service Representative,FL,1,2720.0,225.0,579.0,0.0044444444444444444,2.5733333333333333,10,2884.8095238095234,85.52380952380953,251.8095238095238,0.24132341079608577,6.932564488882802
116,Customer Service Representative,NV,1,1.0,2.0,35.0,0.5,17.5,10,2884.8095238095234,85.52380952380953,251.8095238095238,0.24132341079608577,6.932564488882802
117,Customer Service Representative,,3,3146.6666666666665,347.6666666666667,1010.6666666666666,0.00862895493767977,2.906999041227229,10,2884.8095238095234,85.52380952380953,251.8095238095238,0.24132341079608577,6.932564488882802
118,Customer Service Representative,CA,2,3120.0,14.0,66.0,0.14285714285714285,4.714285714285714,10,2884.8095238095234,85.52380952380953,251.8095238095238,0.24132341079608577,6.932564488882802
119,Customer Service Representative-Farmers Direct Services P&C Licensed (Kansas/Missouri),KS,4,2720.0,1.0,6.0,4.0,6.0,9,2720.0,1.0,6.4,4.5,6.4
120,Customer Service Representative-Farmers Direct Services P&C Licensed (Kansas/Missouri),MO,5,2720.0,1.0,6.8,5.0,6.8,9,2720.0,1.0,6.4,4.5,6.4
121,Accounting Manager,WA,1,8333.0,1.0,5.0,1.0,5.0,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
122,Accounting Manager,SC,1,6875.0,7.0,101.0,0.14285714285714285,14.428571428571429,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
123,Accounting Manager,PA,1,9166.0,1.0,3.0,1.0,3.0,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
124,Accounting Manager,,2,5695.5,68.5,345.0,0.029197080291970802,5.036496350364963,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
125,Accounting Manager,CA,1,7916.0,3.0,45.0,0.3333333333333333,15.0,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
126,Accounting Manager,CO,1,7845.0,7.0,66.0,0.14285714285714285,9.428571428571429,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
127,Accounting Manager,TX,1,8333.0,8.0,119.0,0.125,14.875,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
128,Accounting Manager,IL,1,10625.0,8.0,37.0,0.125,4.625,9,8098.5625,12.9375,90.125,0.36228058741744873,8.924204900938477
129,Package Handler - Part Time (Warehouse like),UT,1,2400.0,1.0,1.0,1.0,1.0,8,2657.777777777778,1.9444444444444444,3.888888888888889,0.7430555555555555,1.861111111111111
130,Package Handler - Part Time (Warehouse like),NY,1,2720.0,2.0,3.0,0.5,1.5,8,2657.777777777778,1.9444444444444444,3.888888888888889,0.7430555555555555,1.861111111111111
131,Package Handler - Part Time (Warehouse like),MD,1,2400.0,1.0,2.0,1.0,2.0,8,2657.777777777778,1.9444444444444444,3.888888888888889,0.7430555555555555,1.861111111111111
132,Package Handler - Part Time (Warehouse like),NJ,1,2880.0,2.0,4.0,0.5,2.0,8,2657.777777777778,1.9444444444444444,3.888888888888889,0.7430555555555555,1.861111111111111
133,Package Handler - Part Time (Warehouse like),TX,1,2560.0,3.0,8.0,0.3333333333333333,2.6666666666666665,8,2657.777777777778,1.9444444444444444,3.888888888888889,0.7430555555555555,1.861111111111111
134,Package Handler - Part Time (Warehouse like),CA,3,2986.6666666666665,2.6666666666666665,5.333333333333333,1.125,2.0,8,2657.777777777778,1.9444444444444444,3.888888888888889,0.7430555555555555,1.861111111111111
135,Associate Attorney,MO,1,9791.0,4.0,103.0,0.25,25.75,8,10759.85,2.7,55.95,0.7664473684210527,22.75986842105263
136,Associate Attorney,CA,5,11374.4,3.8,63.8,1.3157894736842106,16.789473684210527,8,10759.85,2.7,55.95,0.7664473684210527,22.75986842105263
137,Associate Attorney,NY,1,9166.0,2.0,17.0,0.5,8.5,8,10759.85,2.7,55.95,0.7664473684210527,22.75986842105263
138,Associate Attorney,,1,12708.0,1.0,40.0,1.0,40.0,8,10759.85,2.7,55.95,0.7664473684210527,22.75986842105263
139,Senior Project Manager,,1,62500.0,15.0,170.0,0.06666666666666667,11.333333333333334,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
140,Senior Project Manager,MI,1,14720.0,43.0,165.0,0.023255813953488372,3.8372093023255816,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
141,Senior Project Manager,CA,2,9840.5,67.5,319.5,0.02962962962962963,4.733333333333333,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
142,Senior Project Manager,FL,1,7916.0,6.0,87.0,0.16666666666666666,14.5,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
143,Senior Project Manager,WA,1,10625.0,17.0,138.0,0.058823529411764705,8.117647058823529,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
144,Senior Project Manager,NY,1,13920.0,31.0,140.0,0.03225806451612903,4.516129032258065,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
145,Senior Project Manager,IL,1,12083.0,10.0,116.0,0.1,11.6,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
146,Senior Data Scientist,CA,5,15250.0,33.4,239.8,0.14970059880239522,7.179640718562875,8,15250.0,33.46666666666667,229.4333333333333,0.07960905283906342,6.855334784975504
147,Senior Data Scientist,WA,2,15250.0,34.0,229.5,0.058823529411764705,6.75,8,15250.0,33.46666666666667,229.4333333333333,0.07960905283906342,6.855334784975504
148,Senior Data Scientist,TX,1,15250.0,33.0,219.0,0.030303030303030304,6.636363636363637,8,15250.0,33.46666666666667,229.4333333333333,0.07960905283906342,6.855334784975504
149,Graphic Designer,CA,2,5625.0,89.0,292.0,0.02247191011235955,3.2808988764044944,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
150,Graphic Designer,AZ,1,6666.0,26.0,58.0,0.038461538461538464,2.230769230769231,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
151,Graphic Designer,,2,4160.0,188.5,565.0,0.010610079575596816,2.9973474801061006,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
152,Graphic Designer,IL,1,3520.0,38.0,118.0,0.02631578947368421,3.1052631578947367,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
153,Graphic Designer,AR,1,4000.0,13.0,80.0,0.07692307692307693,6.153846153846154,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
154,Graphic Designer,GA,1,4800.0,27.0,116.0,0.037037037037037035,4.296296296296297,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
155,"Sales Manager, Emerging and Mid-Market",CA,1,13387.0,11.0,53.0,0.09090909090909091,4.818181818181818,7,13387.0,2.857142857142857,15.714285714285714,0.7034632034632035,6.688311688311688
156,"Sales Manager, Emerging and Mid-Market",MI,1,13387.0,1.0,16.0,1.0,16.0,7,13387.0,2.857142857142857,15.714285714285714,0.7034632034632035,6.688311688311688
157,"Sales Manager, Emerging and Mid-Market",SD,1,13387.0,1.0,3.0,1.0,3.0,7,13387.0,2.857142857142857,15.714285714285714,0.7034632034632035,6.688311688311688
158,"Sales Manager, Emerging and Mid-Market",WI,1,13387.0,1.0,11.0,1.0,11.0,7,13387.0,2.857142857142857,15.714285714285714,0.7034632034632035,6.688311688311688
159,"Sales Manager, Emerging and Mid-Market",DE,1,13387.0,1.0,2.0,1.0,2.0,7,13387.0,2.857142857142857,15.714285714285714,0.7034632034632035,6.688311688311688
160,"Sales Manager, Emerging and Mid-Market",MT,1,13387.0,2.0,10.0,0.5,5.0,7,13387.0,2.857142857142857,15.714285714285714,0.7034632034632035,6.688311688311688
161,"Sales Manager, Emerging and Mid-Market",AZ,1,13387.0,3.0,15.0,0.3333333333333333,5.0,7,13387.0,2.857142857142857,15.714285714285714,0.7034632034632035,6.688311688311688
162,"Remote Senior Underwriter, Custom - State Auto",GA,2,8075.0,4.0,18.5,0.5,4.625,7,8075.0,2.8888888888888893,16.5,0.9888888888888888,6.586111111111111
163,"Remote Senior Underwriter, Custom - State Auto",NC,3,8075.0,1.6666666666666667,18.0,1.7999999999999998,10.799999999999999,7,8075.0,2.8888888888888893,16.5,0.9888888888888888,6.586111111111111
164,"Remote Senior Underwriter, Custom - State Auto",TN,2,8075.0,3.0,13.0,0.6666666666666666,4.333333333333333,7,8075.0,2.8888888888888893,16.5,0.9888888888888888,6.586111111111111
165,General Manager,OH,1,6250.0,5.0,51.0,0.2,10.2,7,7490.6,8.3,80.3,0.3874074074074074,9.834814814814814
166,General Manager,TX,2,5000.0,2.5,18.0,0.8,7.2,7,7490.6,8.3,80.3,0.3874074074074074,9.834814814814814
167,General Manager,,1,7220.0,2.0,32.0,0.5,16.0,7,7490.6,8.3,80.3,0.3874074074074074,9.834814814814814
168,General Manager,NY,2,14400.0,5.0,28.5,0.4,5.7,7,7490.6,8.3,80.3,0.3874074074074074,9.834814814814814
169,General Manager,CT,1,4583.0,27.0,272.0,0.037037037037037035,10.074074074074074,7,7490.6,8.3,80.3,0.3874074074074074,9.834814814814814
