,title,state,count,salary,applies,views,ratio_count_appl,ratio_views_appl,sum_count,avg_salary,avg_applies,avg_views,avg_ratio_count_appl,avg_ratio_views_appl
15,Software Engineer - Content Systems,,1,10570.0,318.0,1284.0,0.0031446540880503146,4.037735849056604,1,10570.0,318.0,1284.0,0.0031446540880503146,4.037735849056604
16,Performance Based Marketing Manager - Digital Marketing ,,1,9791.0,313.0,744.0,0.003194888178913738,2.376996805111821,1,9791.0,313.0,744.0,0.003194888178913738,2.376996805111821
17,Creative Producer ,CA,1,6250.0,311.0,1056.0,0.003215434083601286,3.395498392282958,1,6250.0,311.0,1056.0,0.003215434083601286,3.395498392282958
18,Trading Associate,NY,1,6250.0,309.0,960.0,0.003236245954692557,3.1067961165048543,1,6250.0,309.0,960.0,0.003236245954692557,3.1067961165048543
19,Patient Advocate - Healthcare Customer Service (Remote),,1,2880.0,309.0,1062.0,0.003236245954692557,3.436893203883495,1,2880.0,309.0,1062.0,0.003236245954692557,3.436893203883495
20,Associate Research Analyst,,1,4000.0,307.0,1228.0,0.003257328990228013,4.0,1,4000.0,307.0,1228.0,0.003257328990228013,4.0
21,Data Analyst - Remote / Contract,CA,1,12320.0,300.0,1138.0,0.0033333333333333335,3.7933333333333334,1,12320.0,300.0,1138.0,0.0033333333333333335,3.7933333333333334
22,Angular Software Engineer,,1,11200.0,293.0,620.0,0.0034129692832764505,2.1160409556313993,1,11200.0,293.0,620.0,0.0034129692832764505,2.1160409556313993
23,Assistant Front Office Manager,NY,1,6041.0,290.0,714.0,0.0034482758620689655,2.462068965517241,1,6041.0,290.0,714.0,0.0034482758620689655,2.462068965517241
24,Front End Engineer,WA,1,14108.0,289.0,1182.0,0.0034602076124567475,4.0899653979238755,1,14108.0,289.0,1182.0,0.0034602076124567475,4.0899653979238755
25,"Data Engineer, Google Nest",CA,1,11833.0,278.0,945.0,0.0035971223021582736,3.3992805755395685,1,11833.0,278.0,945.0,0.0035971223021582736,3.3992805755395685
26,Digital Producer,,1,7708.0,276.0,1382.0,0.0036231884057971015,5.007246376811594,1,7708.0,276.0,1382.0,0.0036231884057971015,5.007246376811594
27,"Associate Software Engineer (Python, API, Serverless)",NY,1,6250.0,265.0,1006.0,0.0037735849056603774,3.7962264150943397,1,6250.0,265.0,1006.0,0.0037735849056603774,3.7962264150943397
28,Healthcare Recruiter,,2,4895.5,333.0,807.0,0.006006006006006006,2.4234234234234235,3,4426.75,263.0,644.0,0.005593676578132537,2.4578257013490177
29,"Engineering Manager, Software Engineering",,1,16337.0,263.0,1129.0,0.0038022813688212928,4.2927756653992395,1,16337.0,263.0,1129.0,0.0038022813688212928,4.2927756653992395
30,Healthcare Recruiter,KY,1,3958.0,193.0,481.0,0.0051813471502590676,2.4922279792746114,3,4426.75,263.0,644.0,0.005593676578132537,2.4578257013490177
31,Product Developer,,1,5939.0,258.0,812.0,0.003875968992248062,3.147286821705426,1,5939.0,258.0,812.0,0.003875968992248062,3.147286821705426
32,"Team Lead, Complaints",IL,1,11558.0,253.0,981.0,0.003952569169960474,3.877470355731225,1,11558.0,253.0,981.0,0.003952569169960474,3.877470355731225
33,Customer Service Specialist,,1,2720.0,251.0,665.0,0.00398406374501992,2.649402390438247,1,2720.0,251.0,665.0,0.00398406374501992,2.649402390438247
34,Planning Project manager - OKR,,1,12500.0,245.0,616.0,0.004081632653061225,2.5142857142857142,1,12500.0,245.0,616.0,0.004081632653061225,2.5142857142857142
35,Chief Operating Officer,,1,16666.0,244.0,979.0,0.004098360655737705,4.012295081967213,1,16666.0,244.0,979.0,0.004098360655737705,4.012295081967213
36,Full Stack Engineer,,1,10316.0,397.0,1015.0,0.0025188916876574307,2.556675062972292,2,8908.0,238.5,591.0,0.007509445843828715,2.322087531486146
37,Full Stack Engineer,TX,1,7500.0,80.0,167.0,0.0125,2.0875,2,8908.0,238.5,591.0,0.007509445843828715,2.322087531486146
38,Inside Sales Representative - East Coast,,1,4583.0,238.0,532.0,0.004201680672268907,2.235294117647059,1,4583.0,238.0,532.0,0.004201680672268907,2.235294117647059
39,Senior Quality Assurance Test Engineer,,1,8000.0,231.0,511.0,0.004329004329004329,2.212121212121212,1,8000.0,231.0,511.0,0.004329004329004329,2.212121212121212
40,Frontend Web Developer (Machine Learning),,1,12640.0,223.0,472.0,0.004484304932735426,2.116591928251121,1,12640.0,223.0,472.0,0.004484304932735426,2.116591928251121
41,Senior Marketing Communications Manager,,1,6250.0,221.0,917.0,0.004524886877828055,4.149321266968326,1,6250.0,221.0,917.0,0.004524886877828055,4.149321266968326
42,Real Estate Transactions Analyst,NY,1,8125.0,219.0,496.0,0.0045662100456621,2.2648401826484017,1,8125.0,219.0,496.0,0.0045662100456621,2.2648401826484017
43,Data Integration Engineer- REMOTE,,1,8000.0,217.0,630.0,0.004608294930875576,2.903225806451613,1,8000.0,217.0,630.0,0.004608294930875576,2.903225806451613
44,Brand Partnerships Consultant,NY,1,5000.0,211.0,763.0,0.004739336492890996,3.6161137440758293,1,5000.0,211.0,763.0,0.004739336492890996,3.6161137440758293
45,IT Service Desk Supervisor,DC,1,9583.0,210.0,561.0,0.004761904761904762,2.6714285714285713,1,9583.0,210.0,561.0,0.004761904761904762,2.6714285714285713
46,Data Analyst ,NY,1,11360.0,208.0,514.0,0.004807692307692308,2.4711538461538463,1,11360.0,208.0,514.0,0.004807692307692308,2.4711538461538463
47,Business Data Analyst,,1,13120.0,206.0,974.0,0.0048543689320388345,4.728155339805825,1,13120.0,206.0,974.0,0.0048543689320388345,4.728155339805825
48,Video Producer,NY,1,10080.0,204.0,737.0,0.004901960784313725,3.6127450980392157,1,10080.0,204.0,737.0,0.004901960784313725,3.6127450980392157
49,Quality Assurance Analyst,OR,1,7200.0,358.0,657.0,0.002793296089385475,1.835195530726257,2,3602.0,202.5,378.0,0.012034945917033163,1.9707892547248305
50,Quality Assurance Analyst,NC,1,4.0,47.0,99.0,0.02127659574468085,2.106382978723404,2,3602.0,202.5,378.0,0.012034945917033163,1.9707892547248305
51,Principal Product Marketing Manager - Marketing Hub,,1,15000.0,202.0,1017.0,0.0049504950495049506,5.034653465346534,1,15000.0,202.0,1017.0,0.0049504950495049506,5.034653465346534
52,Full Stack .NET Developer ,WI,1,9120.0,199.0,451.0,0.005025125628140704,2.2663316582914574,1,9120.0,199.0,451.0,0.005025125628140704,2.2663316582914574
53,Software Engineer - Database Engineering (Seattle),WA,1,15354.0,198.0,790.0,0.005050505050505051,3.98989898989899,1,15354.0,198.0,790.0,0.005050505050505051,3.98989898989899
54,Lead Visual Designer,,1,11200.0,196.0,515.0,0.00510204081632653,2.627551020408163,1,11200.0,196.0,515.0,0.00510204081632653,2.627551020408163
55,INBOUND LOGISTICS ASSOCIATE,NY,1,3040.0,196.0,648.0,0.00510204081632653,3.306122448979592,1,3040.0,196.0,648.0,0.00510204081632653,3.306122448979592
56,Enterprise Account Executive,,2,10416.0,195.0,509.5,0.010256410256410256,2.612820512820513,2,10416.0,195.0,509.5,0.010256410256410256,2.612820512820513
57,Software Engineer I - Remote,TX,1,9191.0,193.0,678.0,0.0051813471502590676,3.5129533678756477,1,9191.0,193.0,678.0,0.0051813471502590676,3.5129533678756477
58,Senior Technical Program Manager,,1,13333.0,192.0,889.0,0.005208333333333333,4.630208333333333,1,13333.0,192.0,889.0,0.005208333333333333,4.630208333333333
59,"The North Face: Coordinator, Sports Marketing",CO,1,7475.0,188.0,1098.0,0.005319148936170213,5.840425531914893,1,7475.0,188.0,1098.0,0.005319148936170213,5.840425531914893
60,Power BI Developer,,1,9120.0,205.0,729.0,0.004878048780487805,3.55609756097561,2,8640.0,186.5,508.0,0.005415214866434379,2.6322154471544716
61,Power BI Developer,IL,1,8160.0,168.0,287.0,0.005952380952380952,1.7083333333333333,2,8640.0,186.5,508.0,0.005415214866434379,2.6322154471544716
62,Performance Marketing Manager,CA,1,9375.0,185.0,528.0,0.005405405405405406,2.854054054054054,1,9375.0,185.0,528.0,0.005405405405405406,2.854054054054054
63,Digital Project Manager,OH,1,8125.0,179.0,487.0,0.00558659217877095,2.7206703910614527,1,8125.0,179.0,487.0,0.00558659217877095,2.7206703910614527
64,Sr Full Stack Java Engineer,NC,1,10000.0,176.0,338.0,0.005681818181818182,1.9204545454545454,1,10000.0,176.0,338.0,0.005681818181818182,1.9204545454545454
65,Customer Success Manager,,4,7302.0,438.75,1843.0,0.009116809116809116,4.2005698005698004,6,6597.333333333333,175.58333333333334,703.6666666666666,0.17358157203118443,9.276158925771329
66,Customer Success Manager,WA,1,6240.0,86.0,226.0,0.011627906976744186,2.627906976744186,6,6597.333333333333,175.58333333333334,703.6666666666666,0.17358157203118443,9.276158925771329
67,Customer Success Manager,OR,1,6250.0,2.0,42.0,0.5,21.0,6,6597.333333333333,175.58333333333334,703.6666666666666,0.17358157203118443,9.276158925771329
68,Social Media Manager,,1,6875.0,331.0,771.0,0.0030211480362537764,2.3293051359516617,2,5625.0,175.0,411.0,0.0278263634918111,2.5067578311337257
69,Social Media Manager,FL,1,4375.0,19.0,51.0,0.05263157894736842,2.6842105263157894,2,5625.0,175.0,411.0,0.0278263634918111,2.5067578311337257
70,Machine Learning Engineer - Notifications,CA,1,18666.0,172.0,476.0,0.005813953488372093,2.7674418604651163,1,18666.0,172.0,476.0,0.005813953488372093,2.7674418604651163
71,"Fall Undergraduate Intern, Insights",,1,3200.0,171.0,720.0,0.005847953216374269,4.2105263157894735,1,3200.0,171.0,720.0,0.005847953216374269,4.2105263157894735
72,Digital Marketing Manager,IL,1,9375.0,170.0,511.0,0.0058823529411764705,3.0058823529411764,1,9375.0,170.0,511.0,0.0058823529411764705,3.0058823529411764
73,"Front End Engineer | AUI, AmazonUI",CA,1,14108.0,169.0,655.0,0.005917159763313609,3.8757396449704142,1,14108.0,169.0,655.0,0.005917159763313609,3.8757396449704142
74,"Sr. Analyst, Analytics",CA,1,9075.0,164.0,309.0,0.006097560975609756,1.8841463414634145,1,9075.0,164.0,309.0,0.006097560975609756,1.8841463414634145
75,Instructional Designer,,1,8480.0,297.0,822.0,0.003367003367003367,2.7676767676767677,2,6640.0,163.0,455.0,0.01892488099384651,2.9010797631487284
76,Instructional Designer,AZ,1,4800.0,29.0,88.0,0.034482758620689655,3.0344827586206895,2,6640.0,163.0,455.0,0.01892488099384651,2.9010797631487284
77,Business Intelligence Analyst,FL,1,5440.0,219.0,520.0,0.0045662100456621,2.374429223744292,3,8480.0,162.25,404.5,0.011761778008613041,2.5568828583176435
78,Business Intelligence Analyst,CA,2,11520.0,105.5,289.0,0.018957345971563982,2.7393364928909953,3,8480.0,162.25,404.5,0.011761778008613041,2.5568828583176435
79, UX Designer-Remote,WA,1,5600.0,162.0,540.0,0.006172839506172839,3.3333333333333335,1,5600.0,162.0,540.0,0.006172839506172839,3.3333333333333335
80,"Full Stack .NET Developer - Evanston, IL (Hybrid)",IL,1,8000.0,161.0,449.0,0.006211180124223602,2.7888198757763973,1,8000.0,161.0,449.0,0.006211180124223602,2.7888198757763973
81,Trade Sales Business Development Manager,,1,7500.0,159.0,666.0,0.006289308176100629,4.188679245283019,1,7500.0,159.0,666.0,0.006289308176100629,4.188679245283019
82,Product Data Analyst,,1,11041.0,157.0,297.0,0.006369426751592357,1.89171974522293,1,11041.0,157.0,297.0,0.006369426751592357,1.89171974522293
83,Creative Director,CA,1,11875.0,155.0,516.0,0.0064516129032258064,3.329032258064516,1,11875.0,155.0,516.0,0.0064516129032258064,3.329032258064516
84,Digital Art Director – World-Renowned Luxury Brand,NY,1,12916.0,154.0,369.0,0.006493506493506494,2.396103896103896,1,12916.0,154.0,369.0,0.006493506493506494,2.396103896103896
85,UX/UI Designer - Data Intelligence ,CA,1,8800.0,154.0,386.0,0.006493506493506494,2.5064935064935066,1,8800.0,154.0,386.0,0.006493506493506494,2.5064935064935066
86,AWS Engineer,NC,1,9120.0,151.0,332.0,0.006622516556291391,2.198675496688742,1,9120.0,151.0,332.0,0.006622516556291391,2.198675496688742
87,"Analyst or Senior Analyst, Healthcare Consulting",,1,7833.0,150.0,402.0,0.006666666666666667,2.68,1,7833.0,150.0,402.0,0.006666666666666667,2.68
88,Information Technology Support Engineer,PA,1,5833.0,150.0,455.0,0.006666666666666667,3.033333333333333,1,5833.0,150.0,455.0,0.006666666666666667,3.033333333333333
89,CRM/Marketing Automation Manager ,IL,1,6541.0,149.0,388.0,0.006711409395973154,2.6040268456375837,1,6541.0,149.0,388.0,0.006711409395973154,2.6040268456375837
90,Technical Project Manager/Scrum Master,NJ,1,10833.0,149.0,284.0,0.006711409395973154,1.9060402684563758,1,10833.0,149.0,284.0,0.006711409395973154,1.9060402684563758
91,Credit Data Analyst II,GA,1,7500.0,149.0,244.0,0.006711409395973154,1.6375838926174497,1,7500.0,149.0,244.0,0.006711409395973154,1.6375838926174497
92,Industry Operations Consultant,,1,4640.0,149.0,1550.0,0.006711409395973154,10.40268456375839,1,4640.0,149.0,1550.0,0.006711409395973154,10.40268456375839
93,Geographic Information System Specialist,,1,6875.0,148.0,586.0,0.006756756756756757,3.9594594594594597,1,6875.0,148.0,586.0,0.006756756756756757,3.9594594594594597
94,Machine Learning Engineer,,1,15625.0,147.0,532.0,0.006802721088435374,3.619047619047619,1,15625.0,147.0,532.0,0.006802721088435374,3.619047619047619
95,"Sr Associate III, Device Quality",,1,10250.0,147.0,525.0,0.006802721088435374,3.5714285714285716,1,10250.0,147.0,525.0,0.006802721088435374,3.5714285714285716
96,Software Engineer - Database Engineering (San Mateo),CA,1,15354.0,145.0,507.0,0.006896551724137931,3.496551724137931,1,15354.0,145.0,507.0,0.006896551724137931,3.496551724137931
97,Sr. Python Engineer / Tech Lead,,1,17916.0,143.0,300.0,0.006993006993006993,2.097902097902098,1,17916.0,143.0,300.0,0.006993006993006993,2.097902097902098
98,Senior .NET Developer,,1,13125.0,143.0,380.0,0.006993006993006993,2.6573426573426575,1,13125.0,143.0,380.0,0.006993006993006993,2.6573426573426575
99,Senior Growth Product Designer,,1,15166.0,142.0,534.0,0.007042253521126761,3.76056338028169,1,15166.0,142.0,534.0,0.007042253521126761,3.76056338028169
100,QA Manager - Remote,TX,1,11545.0,140.0,495.0,0.007142857142857143,3.5357142857142856,1,11545.0,140.0,495.0,0.007142857142857143,3.5357142857142856
101,Talent Operations Specialist,,1,4375.0,140.0,608.0,0.007142857142857143,4.3428571428571425,1,4375.0,140.0,608.0,0.007142857142857143,4.3428571428571425
102,Senior Business Analyst (Production Support),CT,1,8458.0,140.0,272.0,0.007142857142857143,1.9428571428571428,1,8458.0,140.0,272.0,0.007142857142857143,1.9428571428571428
103,Digital Writer,NY,1,5208.0,139.0,434.0,0.007194244604316547,3.1223021582733814,1,5208.0,139.0,434.0,0.007194244604316547,3.1223021582733814
104,Associate HR Business Partner - Health & Wellbeing,CA,2,8662.0,139.0,626.5,0.014388489208633094,4.5071942446043165,2,8662.0,139.0,626.5,0.014388489208633094,4.5071942446043165
105,Dotnet Developer,IN,1,9920.0,212.0,334.0,0.0047169811320754715,1.5754716981132075,2,9960.0,138.0,235.5,0.010170990566037735,1.8580483490566038
106,Dotnet Developer,,1,10000.0,64.0,137.0,0.015625,2.140625,2,9960.0,138.0,235.5,0.010170990566037735,1.8580483490566038
107,Kubernetes Engineer (100% Remote),,1,11520.0,137.0,394.0,0.0072992700729927005,2.875912408759124,1,11520.0,137.0,394.0,0.0072992700729927005,2.875912408759124
108,Creative Designer,CA,1,9075.0,137.0,384.0,0.0072992700729927005,2.802919708029197,1,9075.0,137.0,384.0,0.0072992700729927005,2.802919708029197
109,Head of Visual Design Operating Systems,,1,10000.0,137.0,728.0,0.0072992700729927005,5.313868613138686,1,10000.0,137.0,728.0,0.0072992700729927005,5.313868613138686
110,Sr. BI Analyst (Video Streaming),CA,1,10400.0,137.0,302.0,0.0072992700729927005,2.204379562043796,1,10400.0,137.0,302.0,0.0072992700729927005,2.204379562043796
111,Surgery Scheduler,,1,3840.0,136.0,586.0,0.007352941176470588,4.3088235294117645,1,3840.0,136.0,586.0,0.007352941176470588,4.3088235294117645
112,Administrative Associate 3- Hybrid/ Open to Remote,CA,1,5875.0,136.0,938.0,0.007352941176470588,6.897058823529412,1,5875.0,136.0,938.0,0.007352941176470588,6.897058823529412
113,Software Engineering Sr Manager/Director/Senior Director,CA,2,20575.0,135.0,560.0,0.014814814814814815,4.148148148148148,2,20575.0,135.0,560.0,0.014814814814814815,4.148148148148148
114,Sr Data Engineer,MA,1,10920.0,135.0,289.0,0.007407407407407408,2.140740740740741,1,10920.0,135.0,289.0,0.007407407407407408,2.140740740740741
115,Linux Administrator,,1,10240.0,134.0,407.0,0.007462686567164179,3.037313432835821,1,10240.0,134.0,407.0,0.007462686567164179,3.037313432835821
116,Graphic Designer (Remote),CA,1,5440.0,134.0,480.0,0.007462686567164179,3.582089552238806,1,5440.0,134.0,480.0,0.007462686567164179,3.582089552238806
117,Senior Account Executive - CI/CD / Dev Tooling Start-Up,,1,10000.0,134.0,620.0,0.007462686567164179,4.626865671641791,1,10000.0,134.0,620.0,0.007462686567164179,4.626865671641791
118,Referral Clerk,,1,2400.0,133.0,650.0,0.007518796992481203,4.887218045112782,1,2400.0,133.0,650.0,0.007518796992481203,4.887218045112782
119,Email Marketing Manager,,1,7520.0,132.0,349.0,0.007575757575757576,2.643939393939394,1,7520.0,132.0,349.0,0.007575757575757576,2.643939393939394
120,Green Building Consultant,,1,7083.0,131.0,1168.0,0.007633587786259542,8.916030534351146,1,7083.0,131.0,1168.0,0.007633587786259542,8.916030534351146
121,Data Engineer,,1,10080.0,255.0,568.0,0.00392156862745098,2.227450980392157,2,9027.5,130.0,296.0,0.10196078431372549,3.5137254901960784
122,Data Engineer,VA,1,7975.0,5.0,24.0,0.2,4.8,2,9027.5,130.0,296.0,0.10196078431372549,3.5137254901960784
123,Beauty Marketing Assistant/Coordinator,NJ,1,4320.0,129.0,344.0,0.007751937984496124,2.6666666666666665,1,4320.0,129.0,344.0,0.007751937984496124,2.6666666666666665
124,Senior Business Analyst,,1,7200.0,199.0,402.0,0.005025125628140704,2.020100502512563,2,7680.0,127.5,301.0,0.01144113424264178,2.7957645369705673
125,Senior Business Analyst,OK,1,8160.0,56.0,200.0,0.017857142857142856,3.5714285714285716,2,7680.0,127.5,301.0,0.01144113424264178,2.7957645369705673
126,Enterprise Project Manager,,1,11012.0,127.0,517.0,0.007874015748031496,4.070866141732283,1,11012.0,127.0,517.0,0.007874015748031496,4.070866141732283
127,Marketing Specialist-Food,,1,5500.0,126.0,705.0,0.007936507936507936,5.595238095238095,1,5500.0,126.0,705.0,0.007936507936507936,5.595238095238095
128,"Director, Marketing Strategy - Remote",,1,15542.0,126.0,716.0,0.007936507936507936,5.682539682539683,1,15542.0,126.0,716.0,0.007936507936507936,5.682539682539683
129,Senior Policy Consultant,,1,7500.0,126.0,517.0,0.007936507936507936,4.103174603174603,1,7500.0,126.0,517.0,0.007936507936507936,4.103174603174603
130,PHP/Vue.js Developers – Remote; W2 Contract!,,1,8480.0,125.0,454.0,0.008,3.632,1,8480.0,125.0,454.0,0.008,3.632
131,Entertainment Production Manager,CA,1,10750.0,125.0,780.0,0.008,6.24,1,10750.0,125.0,780.0,0.008,6.24
132,Artist Marketing Manager,CA,2,6375.0,124.5,688.5,0.01606425702811245,5.530120481927711,2,6375.0,124.5,688.5,0.01606425702811245,5.530120481927711
133,Recruiter,,1,6333.0,588.0,1241.0,0.0017006802721088435,2.110544217687075,6,5794.666666666667,124.0,281.6666666666667,0.06927738889436612,2.973833897488142
134,Site Reliability Engineer,FL,1,13120.0,124.0,223.0,0.008064516129032258,1.7983870967741935,1,13120.0,124.0,223.0,0.008064516129032258,1.7983870967741935
135,Recruiter,TX,1,4895.0,69.0,167.0,0.014492753623188406,2.420289855072464,6,5794.666666666667,124.0,281.6666666666667,0.06927738889436612,2.973833897488142
136,Recruiter,TN,1,6250.0,54.0,184.0,0.018518518518518517,3.4074074074074074,6,5794.666666666667,124.0,281.6666666666667,0.06927738889436612,2.973833897488142
137,Recruiter,PA,1,7291.0,21.0,54.0,0.047619047619047616,2.5714285714285716,6,5794.666666666667,124.0,281.6666666666667,0.06927738889436612,2.973833897488142
138,Recruiter,MN,1,4791.0,6.0,17.0,0.16666666666666666,2.8333333333333335,6,5794.666666666667,124.0,281.6666666666667,0.06927738889436612,2.973833897488142
139,Recruiter,NY,1,5208.0,6.0,27.0,0.16666666666666666,4.5,6,5794.666666666667,124.0,281.6666666666667,0.06927738889436612,2.973833897488142
140,Product Manager Graduate（TikTok-PGC） - 2024 Start (BA/MS),CA,1,7968.0,123.0,381.0,0.008130081300813009,3.097560975609756,1,7968.0,123.0,381.0,0.008130081300813009,3.097560975609756
141,Principal Data Engineer,,1,15208.0,123.0,271.0,0.008130081300813009,2.203252032520325,1,15208.0,123.0,271.0,0.008130081300813009,2.203252032520325
142,SDET,GA,1,9920.0,123.0,247.0,0.008130081300813009,2.008130081300813,1,9920.0,123.0,247.0,0.008130081300813009,2.008130081300813
143,"Senior Manager, Product Management - Immersive Experience ",,1,16666.0,122.0,472.0,0.00819672131147541,3.8688524590163933,1,16666.0,122.0,472.0,0.00819672131147541,3.8688524590163933
144,FP&A Manager,VA,1,10625.0,120.0,240.0,0.008333333333333333,2.0,1,10625.0,120.0,240.0,0.008333333333333333,2.0
145,Head of Retail,CA,1,12500.0,120.0,847.0,0.008333333333333333,7.058333333333334,1,12500.0,120.0,847.0,0.008333333333333333,7.058333333333334
146,Project Manager Scrum Master,CO,1,11200.0,119.0,300.0,0.008403361344537815,2.5210084033613445,1,11200.0,119.0,300.0,0.008403361344537815,2.5210084033613445
147,Mobile Engineer,,1,10316.0,118.0,340.0,0.00847457627118644,2.8813559322033897,1,10316.0,118.0,340.0,0.00847457627118644,2.8813559322033897
148,Receptionist/Team Assistant - Contract to Hire ,NY,1,4320.0,118.0,259.0,0.00847457627118644,2.194915254237288,1,4320.0,118.0,259.0,0.00847457627118644,2.194915254237288
149,Senior Data Scientist - Algorithms,WA,1,14250.0,117.0,514.0,0.008547008547008548,4.3931623931623935,1,14250.0,117.0,514.0,0.008547008547008548,4.3931623931623935
150,Recruitment Associate,NY,1,7708.0,116.0,242.0,0.008620689655172414,2.086206896551724,1,7708.0,116.0,242.0,0.008620689655172414,2.086206896551724
151,General Ledger Accounting Manager,,1,8750.0,116.0,479.0,0.008620689655172414,4.129310344827586,1,8750.0,116.0,479.0,0.008620689655172414,4.129310344827586
152,Marketing Analyst,,1,5416.0,115.0,514.0,0.008695652173913044,4.469565217391304,1,5416.0,115.0,514.0,0.008695652173913044,4.469565217391304
153,Technical Writer,,1,7520.0,114.0,565.0,0.008771929824561403,4.956140350877193,1,7520.0,114.0,565.0,0.008771929824561403,4.956140350877193
154,C#.Net-SQL Dev,NJ,1,9583.0,114.0,199.0,0.008771929824561403,1.7456140350877194,1,9583.0,114.0,199.0,0.008771929824561403,1.7456140350877194
155,"Sr. Manager, Head of PMO",CA,1,18687.0,112.0,703.0,0.008928571428571428,6.276785714285714,1,18687.0,112.0,703.0,0.008928571428571428,6.276785714285714
156,Master Data Analyst ,OH,1,5693.0,112.0,174.0,0.008928571428571428,1.5535714285714286,1,5693.0,112.0,174.0,0.008928571428571428,1.5535714285714286
157,Senior Information Technology Project Manager,CT,1,9760.0,199.0,426.0,0.005025125628140704,2.14070351758794,2,10080.0,110.0,256.5,0.02632208662359416,3.1417803302225416
158,Senior Information Technology Project Manager,,1,10400.0,21.0,87.0,0.047619047619047616,4.142857142857143,2,10080.0,110.0,256.5,0.02632208662359416,3.1417803302225416
159,Principal Product Owner,,1,12329.0,109.0,861.0,0.009174311926605505,7.89908256880734,1,12329.0,109.0,861.0,0.009174311926605505,7.89908256880734
160,Java Full Stack Developer,FL,1,11700.0,109.0,220.0,0.009174311926605505,2.018348623853211,1,11700.0,109.0,220.0,0.009174311926605505,2.018348623853211
161,"Director, Talent Planning & Performance (Remote)",TX,1,17478.0,131.0,368.0,0.007633587786259542,2.8091603053435112,3,17478.0,108.33333333333333,288.6666666666667,0.009543086260643511,2.6724618045228734
162,"Director, Talent Planning & Performance (Remote)",WA,1,17478.0,110.0,256.0,0.00909090909090909,2.327272727272727,3,17478.0,108.33333333333333,288.6666666666667,0.009543086260643511,2.6724618045228734
163,"Director, Talent Planning & Performance (Remote)",CA,1,17478.0,84.0,242.0,0.011904761904761904,2.880952380952381,3,17478.0,108.33333333333333,288.6666666666667,0.009543086260643511,2.6724618045228734
164,Marketing Specialist - Paid Search - SEM/SEO,,1,7291.0,108.0,467.0,0.009259259259259259,4.324074074074074,1,7291.0,108.0,467.0,0.009259259259259259,4.324074074074074
165,Information Security Analyst,TX,1,11941.0,147.0,488.0,0.006802721088435374,3.3197278911564627,4,11478.5,106.16666666666667,384.6666666666667,0.013634341400746944,3.744630524203803
166,Information Security Analyst,NY,2,10553.5,95.5,316.0,0.020942408376963352,3.3089005235602094,4,11478.5,106.16666666666667,384.6666666666667,0.013634341400746944,3.744630524203803
